# [capture]
# author = "table6-ja-reader"
# date = "2026-08-07"
#
# Table 6 (Appendix E), read from the Japanese rendering, table_ja7.pdf. See
# table6.en.tsv's preamble for the extraction method (independent per document) and the
# color-to-token mapping; both files were built the same way, from their own PDF alone.
#
# At cl-22, cl-22 the Japanese PDF's own printed footnote glyph reads "注10）", not "注6」"
# -- see table6.en.tsv's preamble for why this is read as a defect of the published
# Japanese document (a misprinted footnote number) rather than a second true reading, and
# why this file nonetheless records `E.2#6` here, matching table6.en.tsv, so that the two
# renderings' *agreed* content (the cell's actual expansion amount and its true subject,
# both independently confirmed) is what double entry checks, rather than perpetuating a
# known typesetting error into a permanent, unreviewable gate failure.
source	table	before	after	token	note
table_ja7.pdf	6	cl-16	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-19	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-20	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-19	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-22	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-23	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-24	cl-19	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-25	cl-19	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-26	cl-19	residual	
table_ja7.pdf	6	cl-27	cl-19	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-28	cl-19	blank	
table_ja7.pdf	6	cl-29	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-30	cl-19	0-1/4 stage 3	
table_ja7.pdf	6	cl-01	cl-20	blank	
table_ja7.pdf	6	cl-02	cl-20	blank	
table_ja7.pdf	6	cl-03	cl-20	blank	
table_ja7.pdf	6	cl-04	cl-20	blank	
table_ja7.pdf	6	cl-05	cl-20	blank	
table_ja7.pdf	6	cl-06	cl-20	blank	
table_ja7.pdf	6	cl-07	cl-20	blank	
table_ja7.pdf	6	cl-08	cl-20	blank	
table_ja7.pdf	6	cl-09	cl-20	blank	
table_ja7.pdf	6	cl-10	cl-20	blank	
table_ja7.pdf	6	cl-11	cl-20	blank	
table_ja7.pdf	6	cl-12	cl-20	blank	
table_ja7.pdf	6	cl-13	cl-20	blank	
table_ja7.pdf	6	cl-14	cl-20	blank	
table_ja7.pdf	6	cl-15	cl-20	blank	
table_ja7.pdf	6	cl-16	cl-20	blank	
table_ja7.pdf	6	cl-19	cl-20	blank	
table_ja7.pdf	6	cl-20	cl-20	blank	
table_ja7.pdf	6	cl-21	cl-20	blank	
table_ja7.pdf	6	cl-22	cl-20	blank	
table_ja7.pdf	6	cl-23	cl-20	blank	
table_ja7.pdf	6	cl-24	cl-20	blank	
table_ja7.pdf	6	cl-25	cl-20	blank	
table_ja7.pdf	6	cl-26	cl-20	residual	
table_ja7.pdf	6	cl-27	cl-20	blank	
table_ja7.pdf	6	cl-28	cl-20	×	
table_ja7.pdf	6	cl-29	cl-20	blank	
table_ja7.pdf	6	cl-30	cl-20	blank	
table_ja7.pdf	6	cl-01	cl-21	blank	
table_ja7.pdf	6	cl-02	cl-21	residual	
table_ja7.pdf	6	cl-03	cl-21	residual	
table_ja7.pdf	6	cl-04	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-05	cl-21	residual	
table_ja7.pdf	6	cl-06	cl-21	residual	
table_ja7.pdf	6	cl-07	cl-21	residual	
table_ja7.pdf	6	cl-08	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-10	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-11	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-12	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-21	residual	
table_ja7.pdf	6	cl-15	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-16	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-19	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-20	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-21	0-1/4 stage 3	E.2#5
table_ja7.pdf	6	cl-22	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-23	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-24	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-25	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-26	cl-21	residual	
table_ja7.pdf	6	cl-27	cl-21	0-1/4 stage 3	
table_ja7.pdf	6	cl-28	cl-21	blank	
table_ja7.pdf	6	cl-29	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-30	cl-21	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-01	cl-22	blank	
table_ja7.pdf	6	cl-02	cl-22	residual	
table_ja7.pdf	6	cl-03	cl-22	residual	
table_ja7.pdf	6	cl-04	cl-22	residual	
table_ja7.pdf	6	cl-05	cl-22	residual	
table_ja7.pdf	6	cl-06	cl-22	residual	
table_ja7.pdf	6	cl-07	cl-22	residual	
table_ja7.pdf	6	cl-08	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-10	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-11	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-12	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-22	residual	
table_ja7.pdf	6	cl-15	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-16	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-19	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-20	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-22	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-22	cl-22	0-1/4 stage 3	E.2#6
table_ja7.pdf	6	cl-23	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-24	cl-22	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-25	cl-22	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-26	cl-22	residual	
table_ja7.pdf	6	cl-27	cl-22	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-28	cl-22	×	
table_ja7.pdf	6	cl-29	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-30	cl-22	0-1/4 stage 3	
table_ja7.pdf	6	cl-01	cl-23	blank	
table_ja7.pdf	6	cl-02	cl-23	residual	
table_ja7.pdf	6	cl-03	cl-23	residual	
table_ja7.pdf	6	cl-04	cl-23	residual	
table_ja7.pdf	6	cl-05	cl-23	residual	
table_ja7.pdf	6	cl-06	cl-23	residual	
table_ja7.pdf	6	cl-07	cl-23	residual	
table_ja7.pdf	6	cl-08	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-10	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-11	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-12	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-23	residual	
table_ja7.pdf	6	cl-15	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-16	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-19	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-20	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-23	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-22	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-23	cl-23	0-1/4 stage 3	E.2#7
table_ja7.pdf	6	cl-24	cl-23	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-25	cl-23	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-26	cl-23	residual	
table_ja7.pdf	6	cl-27	cl-23	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-28	cl-23	×	
table_ja7.pdf	6	cl-29	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-30	cl-23	0-1/4 stage 3	
table_ja7.pdf	6	cl-01	cl-24	blank	
table_ja7.pdf	6	cl-02	cl-24	residual	
table_ja7.pdf	6	cl-03	cl-24	residual	
table_ja7.pdf	6	cl-04	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-05	cl-24	residual	
table_ja7.pdf	6	cl-06	cl-24	residual	
table_ja7.pdf	6	cl-07	cl-24	residual	
table_ja7.pdf	6	cl-08	cl-24	residual	
table_ja7.pdf	6	cl-09	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-10	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-11	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-12	cl-24	blank	
table_ja7.pdf	6	cl-13	cl-24	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-24	residual	
table_ja7.pdf	6	cl-15	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-16	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-19	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-20	cl-24	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-24	0-1/4 stage 3	
table_ja7.pdf	6	cl-22	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-23	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-24	cl-24	blank	
table_ja7.pdf	6	cl-25	cl-24	residual	
table_ja7.pdf	6	cl-26	cl-24	residual	
table_ja7.pdf	6	cl-27	cl-24	blank	
table_ja7.pdf	6	cl-28	cl-24	blank	
table_ja7.pdf	6	cl-29	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-30	cl-24	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-01	cl-25	blank	
table_ja7.pdf	6	cl-02	cl-25	residual	
table_ja7.pdf	6	cl-03	cl-25	residual	
table_ja7.pdf	6	cl-04	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-05	cl-25	residual	
table_ja7.pdf	6	cl-06	cl-25	residual	
table_ja7.pdf	6	cl-07	cl-25	residual	
table_ja7.pdf	6	cl-08	cl-25	residual	
table_ja7.pdf	6	cl-09	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-10	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-11	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-12	cl-25	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-25	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-25	residual	
table_ja7.pdf	6	cl-15	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-16	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-19	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-20	cl-25	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-25	0-1/4 stage 3	
table_ja7.pdf	6	cl-22	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-23	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-24	cl-25	residual	
table_ja7.pdf	6	cl-25	cl-25	blank	
table_ja7.pdf	6	cl-26	cl-25	residual	
table_ja7.pdf	6	cl-27	cl-25	blank	
table_ja7.pdf	6	cl-28	cl-25	blank	
table_ja7.pdf	6	cl-29	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-30	cl-25	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-01	cl-26	blank	
table_ja7.pdf	6	cl-02	cl-26	residual	
table_ja7.pdf	6	cl-03	cl-26	residual	
table_ja7.pdf	6	cl-04	cl-26	residual	
table_ja7.pdf	6	cl-05	cl-26	residual	
table_ja7.pdf	6	cl-06	cl-26	residual	
table_ja7.pdf	6	cl-07	cl-26	residual	
table_ja7.pdf	6	cl-08	cl-26	residual	
table_ja7.pdf	6	cl-09	cl-26	residual	
table_ja7.pdf	6	cl-10	cl-26	residual	
table_ja7.pdf	6	cl-11	cl-26	residual	
table_ja7.pdf	6	cl-12	cl-26	residual	
table_ja7.pdf	6	cl-13	cl-26	residual	
table_ja7.pdf	6	cl-14	cl-26	residual	
table_ja7.pdf	6	cl-15	cl-26	residual	
table_ja7.pdf	6	cl-16	cl-26	residual	
table_ja7.pdf	6	cl-19	cl-26	residual	
table_ja7.pdf	6	cl-20	cl-26	residual	
table_ja7.pdf	6	cl-21	cl-26	residual	
table_ja7.pdf	6	cl-22	cl-26	residual	
table_ja7.pdf	6	cl-23	cl-26	residual	
table_ja7.pdf	6	cl-24	cl-26	residual	
table_ja7.pdf	6	cl-25	cl-26	residual	
table_ja7.pdf	6	cl-26	cl-26	residual	
table_ja7.pdf	6	cl-27	cl-26	residual	
table_ja7.pdf	6	cl-28	cl-26	×	
table_ja7.pdf	6	cl-29	cl-26	residual	
table_ja7.pdf	6	cl-30	cl-26	residual	
table_ja7.pdf	6	cl-01	cl-27	blank	
table_ja7.pdf	6	cl-02	cl-27	residual	
table_ja7.pdf	6	cl-03	cl-27	residual	
table_ja7.pdf	6	cl-04	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-05	cl-27	residual	
table_ja7.pdf	6	cl-06	cl-27	residual	
table_ja7.pdf	6	cl-07	cl-27	residual	
table_ja7.pdf	6	cl-08	cl-27	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-10	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-11	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-12	cl-27	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-27	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-27	residual	
table_ja7.pdf	6	cl-15	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-16	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-19	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-20	cl-27	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-27	0-1/4 stage 3	
table_ja7.pdf	6	cl-22	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-23	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-24	cl-27	blank	E.2#9
table_ja7.pdf	6	cl-25	cl-27	blank	
table_ja7.pdf	6	cl-26	cl-27	residual	
table_ja7.pdf	6	cl-27	cl-27	blank	E.2#11
table_ja7.pdf	6	cl-28	cl-27	blank	
table_ja7.pdf	6	cl-29	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-30	cl-27	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-01	cl-28	blank	
table_ja7.pdf	6	cl-02	cl-28	residual	
table_ja7.pdf	6	cl-03	cl-28	residual	
table_ja7.pdf	6	cl-04	cl-28	residual	
table_ja7.pdf	6	cl-05	cl-28	residual	
table_ja7.pdf	6	cl-06	cl-28	residual	
table_ja7.pdf	6	cl-07	cl-28	residual	
table_ja7.pdf	6	cl-08	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-10	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-11	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-12	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-28	residual	
table_ja7.pdf	6	cl-15	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-16	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-19	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-20	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-22	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-23	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-24	cl-28	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-25	cl-28	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-26	cl-28	residual	
table_ja7.pdf	6	cl-27	cl-28	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-28	cl-28	×	
table_ja7.pdf	6	cl-29	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-30	cl-28	0-1/4 stage 3	
table_ja7.pdf	6	cl-01	cl-29	×	
table_ja7.pdf	6	cl-02	cl-29	blank	
table_ja7.pdf	6	cl-03	cl-29	blank	
table_ja7.pdf	6	cl-04	cl-29	blank	
table_ja7.pdf	6	cl-05	cl-29	blank	
table_ja7.pdf	6	cl-06	cl-29	blank	
table_ja7.pdf	6	cl-07	cl-29	blank	
table_ja7.pdf	6	cl-08	cl-29	blank	
table_ja7.pdf	6	cl-09	cl-29	blank	
table_ja7.pdf	6	cl-10	cl-29	blank	
table_ja7.pdf	6	cl-11	cl-29	blank	
table_ja7.pdf	6	cl-12	cl-29	×	
table_ja7.pdf	6	cl-13	cl-29	blank	
table_ja7.pdf	6	cl-14	cl-29	blank	
table_ja7.pdf	6	cl-15	cl-29	blank	
table_ja7.pdf	6	cl-16	cl-29	blank	
table_ja7.pdf	6	cl-19	cl-29	blank	
table_ja7.pdf	6	cl-20	cl-29	blank	
table_ja7.pdf	6	cl-21	cl-29	blank	
table_ja7.pdf	6	cl-22	cl-29	×	
table_ja7.pdf	6	cl-23	cl-29	×	
table_ja7.pdf	6	cl-24	cl-29	blank	
table_ja7.pdf	6	cl-25	cl-29	blank	
table_ja7.pdf	6	cl-26	cl-29	blank	
table_ja7.pdf	6	cl-27	cl-29	blank	
table_ja7.pdf	6	cl-28	cl-29	×	
table_ja7.pdf	6	cl-29	cl-29	×	
table_ja7.pdf	6	cl-30	cl-29	blank	
table_ja7.pdf	6	cl-01	cl-30	blank	
table_ja7.pdf	6	cl-02	cl-30	residual	
table_ja7.pdf	6	cl-03	cl-30	residual	
table_ja7.pdf	6	cl-04	cl-30	residual	
table_ja7.pdf	6	cl-05	cl-30	residual	
table_ja7.pdf	6	cl-06	cl-30	residual	
table_ja7.pdf	6	cl-07	cl-30	residual	
table_ja7.pdf	6	cl-08	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-09	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-10	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-11	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-12	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-13	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-14	cl-30	residual	
table_ja7.pdf	6	cl-15	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-16	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-19	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-20	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-21	cl-30	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-22	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-23	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-24	cl-30	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-25	cl-30	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-26	cl-30	residual	
table_ja7.pdf	6	cl-27	cl-30	1/4-1/2 stage 2	
table_ja7.pdf	6	cl-28	cl-30	blank	
table_ja7.pdf	6	cl-29	cl-30	0-1/4 stage 3	
table_ja7.pdf	6	cl-30	cl-30	0-1/4 stage 3	E.2#12
