# [capture]
# author = "appendix-c-ja-transcriber"
# date = "2026-08-07"
#
# Four cells print a bare footnote marker in table_ja3.pdf with no accompanying `×` or
# `not` mark (C.2 notes 9 through 12), matching table_en3.pdf byte for byte. See
# table2.en.tsv's own preamble for the full adjudication; the summary: cl-24,cl-13
# (C.2#9) and cl-27,cl-27 (C.2#12) each state an unconditional "no line break
# opportunity" and are recorded as `not`, following Table 1's B.2#3/B.2#5 precedent of
# substituting a note's definite stated value for a bare marker. cl-24,cl-27 (C.2#10) is
# a genuine two-way JLReq-undecided choice, already covered by
# `Question::GROUPED_NUMERAL_BEFORE_WESTERN` (`jlreq = breakable`), so the `blank`
# recorded here is that default, not an unadjudicated token. cl-27,cl-13 (C.2#11) states
# a role-conditional exception outside Table 2's class-level cell shape; the `blank`
# recorded here is the general (non-quantity-role) case the note itself calls the
# default.
source	table	before	after	token	note
table_ja3.pdf	2	cl-12	cl-21	not	
table_ja3.pdf	2	cl-13	cl-21	blank	
table_ja3.pdf	2	cl-14	cl-21	blank	
table_ja3.pdf	2	cl-15	cl-21	blank	
table_ja3.pdf	2	cl-16	cl-21	blank	
table_ja3.pdf	2	cl-19	cl-21	blank	
table_ja3.pdf	2	cl-20	cl-21	blank	
table_ja3.pdf	2	cl-21	cl-21	blank	C.2#6
table_ja3.pdf	2	cl-22	cl-21	blank	
table_ja3.pdf	2	cl-23	cl-21	blank	
table_ja3.pdf	2	cl-24	cl-21	blank	
table_ja3.pdf	2	cl-25	cl-21	blank	
table_ja3.pdf	2	cl-26	cl-21	blank	
table_ja3.pdf	2	cl-27	cl-21	blank	
table_ja3.pdf	2	cl-28	cl-21	not	
table_ja3.pdf	2	cl-29	cl-21	blank	
table_ja3.pdf	2	cl-30	cl-21	blank	
table_ja3.pdf	2	cl-01	cl-22	not	
table_ja3.pdf	2	cl-02	cl-22	blank	
table_ja3.pdf	2	cl-03	cl-22	blank	
table_ja3.pdf	2	cl-04	cl-22	blank	
table_ja3.pdf	2	cl-05	cl-22	blank	
table_ja3.pdf	2	cl-06	cl-22	blank	
table_ja3.pdf	2	cl-07	cl-22	blank	
table_ja3.pdf	2	cl-08	cl-22	blank	
table_ja3.pdf	2	cl-09	cl-22	blank	
table_ja3.pdf	2	cl-10	cl-22	blank	
table_ja3.pdf	2	cl-11	cl-22	blank	
table_ja3.pdf	2	cl-12	cl-22	not	
table_ja3.pdf	2	cl-13	cl-22	blank	
table_ja3.pdf	2	cl-14	cl-22	blank	
table_ja3.pdf	2	cl-15	cl-22	blank	
table_ja3.pdf	2	cl-16	cl-22	blank	
table_ja3.pdf	2	cl-19	cl-22	blank	
table_ja3.pdf	2	cl-20	cl-22	blank	
table_ja3.pdf	2	cl-21	cl-22	blank	
table_ja3.pdf	2	cl-22	cl-22	blank	C.2#7
table_ja3.pdf	2	cl-23	cl-22	blank	
table_ja3.pdf	2	cl-24	cl-22	blank	
table_ja3.pdf	2	cl-25	cl-22	blank	
table_ja3.pdf	2	cl-26	cl-22	blank	
table_ja3.pdf	2	cl-27	cl-22	blank	
table_ja3.pdf	2	cl-28	cl-22	×	
table_ja3.pdf	2	cl-29	cl-22	blank	
table_ja3.pdf	2	cl-30	cl-22	blank	
table_ja3.pdf	2	cl-01	cl-23	not	
table_ja3.pdf	2	cl-02	cl-23	blank	
table_ja3.pdf	2	cl-03	cl-23	blank	
table_ja3.pdf	2	cl-04	cl-23	blank	
table_ja3.pdf	2	cl-05	cl-23	blank	
table_ja3.pdf	2	cl-06	cl-23	blank	
table_ja3.pdf	2	cl-07	cl-23	blank	
table_ja3.pdf	2	cl-08	cl-23	blank	
table_ja3.pdf	2	cl-09	cl-23	blank	
table_ja3.pdf	2	cl-10	cl-23	blank	
table_ja3.pdf	2	cl-11	cl-23	blank	
table_ja3.pdf	2	cl-12	cl-23	not	
table_ja3.pdf	2	cl-13	cl-23	blank	
table_ja3.pdf	2	cl-14	cl-23	blank	
table_ja3.pdf	2	cl-15	cl-23	blank	
table_ja3.pdf	2	cl-16	cl-23	blank	
table_ja3.pdf	2	cl-19	cl-23	blank	
table_ja3.pdf	2	cl-20	cl-23	blank	
table_ja3.pdf	2	cl-21	cl-23	blank	
table_ja3.pdf	2	cl-22	cl-23	blank	
table_ja3.pdf	2	cl-23	cl-23	blank	C.2#8
table_ja3.pdf	2	cl-24	cl-23	blank	
table_ja3.pdf	2	cl-25	cl-23	blank	
table_ja3.pdf	2	cl-26	cl-23	blank	
table_ja3.pdf	2	cl-27	cl-23	blank	
table_ja3.pdf	2	cl-28	cl-23	×	
table_ja3.pdf	2	cl-29	cl-23	blank	
table_ja3.pdf	2	cl-30	cl-23	blank	
table_ja3.pdf	2	cl-01	cl-24	not	
table_ja3.pdf	2	cl-02	cl-24	blank	
table_ja3.pdf	2	cl-03	cl-24	blank	
table_ja3.pdf	2	cl-04	cl-24	blank	
table_ja3.pdf	2	cl-05	cl-24	blank	
table_ja3.pdf	2	cl-06	cl-24	blank	
table_ja3.pdf	2	cl-07	cl-24	blank	
table_ja3.pdf	2	cl-08	cl-24	blank	
table_ja3.pdf	2	cl-09	cl-24	blank	
table_ja3.pdf	2	cl-10	cl-24	blank	
table_ja3.pdf	2	cl-11	cl-24	blank	
table_ja3.pdf	2	cl-12	cl-24	not	
table_ja3.pdf	2	cl-13	cl-24	blank	
table_ja3.pdf	2	cl-14	cl-24	blank	
table_ja3.pdf	2	cl-15	cl-24	blank	
table_ja3.pdf	2	cl-16	cl-24	blank	
table_ja3.pdf	2	cl-19	cl-24	blank	
table_ja3.pdf	2	cl-20	cl-24	blank	
table_ja3.pdf	2	cl-21	cl-24	blank	
table_ja3.pdf	2	cl-22	cl-24	blank	
table_ja3.pdf	2	cl-23	cl-24	blank	
table_ja3.pdf	2	cl-24	cl-24	not	
table_ja3.pdf	2	cl-25	cl-24	blank	
table_ja3.pdf	2	cl-26	cl-24	blank	
table_ja3.pdf	2	cl-27	cl-24	not	
table_ja3.pdf	2	cl-28	cl-24	not	
table_ja3.pdf	2	cl-29	cl-24	blank	
table_ja3.pdf	2	cl-30	cl-24	blank	
table_ja3.pdf	2	cl-01	cl-25	not	
table_ja3.pdf	2	cl-02	cl-25	blank	
table_ja3.pdf	2	cl-03	cl-25	blank	
table_ja3.pdf	2	cl-04	cl-25	blank	
table_ja3.pdf	2	cl-05	cl-25	blank	
table_ja3.pdf	2	cl-06	cl-25	blank	
table_ja3.pdf	2	cl-07	cl-25	blank	
table_ja3.pdf	2	cl-08	cl-25	blank	
table_ja3.pdf	2	cl-09	cl-25	blank	
table_ja3.pdf	2	cl-10	cl-25	blank	
table_ja3.pdf	2	cl-11	cl-25	blank	
table_ja3.pdf	2	cl-12	cl-25	not	
table_ja3.pdf	2	cl-13	cl-25	blank	
table_ja3.pdf	2	cl-14	cl-25	blank	
table_ja3.pdf	2	cl-15	cl-25	blank	
table_ja3.pdf	2	cl-16	cl-25	blank	
table_ja3.pdf	2	cl-19	cl-25	blank	
table_ja3.pdf	2	cl-20	cl-25	blank	
table_ja3.pdf	2	cl-21	cl-25	blank	
table_ja3.pdf	2	cl-22	cl-25	blank	
table_ja3.pdf	2	cl-23	cl-25	blank	
table_ja3.pdf	2	cl-24	cl-25	blank	
table_ja3.pdf	2	cl-25	cl-25	not	
table_ja3.pdf	2	cl-26	cl-25	blank	
table_ja3.pdf	2	cl-27	cl-25	not	
table_ja3.pdf	2	cl-28	cl-25	not	
table_ja3.pdf	2	cl-29	cl-25	blank	
table_ja3.pdf	2	cl-30	cl-25	blank	
table_ja3.pdf	2	cl-01	cl-26	not	
table_ja3.pdf	2	cl-02	cl-26	blank	
table_ja3.pdf	2	cl-03	cl-26	blank	
table_ja3.pdf	2	cl-04	cl-26	blank	
table_ja3.pdf	2	cl-05	cl-26	blank	
table_ja3.pdf	2	cl-06	cl-26	blank	
table_ja3.pdf	2	cl-07	cl-26	blank	
table_ja3.pdf	2	cl-08	cl-26	blank	
table_ja3.pdf	2	cl-09	cl-26	blank	
table_ja3.pdf	2	cl-10	cl-26	blank	
table_ja3.pdf	2	cl-11	cl-26	blank	
table_ja3.pdf	2	cl-12	cl-26	not	
table_ja3.pdf	2	cl-13	cl-26	blank	
table_ja3.pdf	2	cl-14	cl-26	blank	
table_ja3.pdf	2	cl-15	cl-26	blank	
table_ja3.pdf	2	cl-16	cl-26	blank	
table_ja3.pdf	2	cl-19	cl-26	blank	
table_ja3.pdf	2	cl-20	cl-26	blank	
table_ja3.pdf	2	cl-21	cl-26	blank	
table_ja3.pdf	2	cl-22	cl-26	blank	
table_ja3.pdf	2	cl-23	cl-26	blank	
table_ja3.pdf	2	cl-24	cl-26	blank	
table_ja3.pdf	2	cl-25	cl-26	blank	
table_ja3.pdf	2	cl-26	cl-26	blank	
table_ja3.pdf	2	cl-27	cl-26	blank	
table_ja3.pdf	2	cl-28	cl-26	×	
table_ja3.pdf	2	cl-29	cl-26	blank	
table_ja3.pdf	2	cl-30	cl-26	blank	
table_ja3.pdf	2	cl-01	cl-27	not	
table_ja3.pdf	2	cl-02	cl-27	blank	
table_ja3.pdf	2	cl-03	cl-27	blank	
table_ja3.pdf	2	cl-04	cl-27	blank	
table_ja3.pdf	2	cl-05	cl-27	blank	
table_ja3.pdf	2	cl-06	cl-27	blank	
table_ja3.pdf	2	cl-07	cl-27	blank	
table_ja3.pdf	2	cl-08	cl-27	blank	
table_ja3.pdf	2	cl-09	cl-27	blank	
table_ja3.pdf	2	cl-10	cl-27	blank	
table_ja3.pdf	2	cl-11	cl-27	blank	
table_ja3.pdf	2	cl-12	cl-27	not	
table_ja3.pdf	2	cl-13	cl-27	blank	
table_ja3.pdf	2	cl-14	cl-27	blank	
table_ja3.pdf	2	cl-15	cl-27	blank	
table_ja3.pdf	2	cl-16	cl-27	blank	
table_ja3.pdf	2	cl-19	cl-27	blank	
table_ja3.pdf	2	cl-20	cl-27	blank	
table_ja3.pdf	2	cl-21	cl-27	blank	
table_ja3.pdf	2	cl-22	cl-27	blank	
table_ja3.pdf	2	cl-23	cl-27	blank	
table_ja3.pdf	2	cl-24	cl-27	blank	C.2#10
table_ja3.pdf	2	cl-25	cl-27	not	
table_ja3.pdf	2	cl-26	cl-27	blank	
table_ja3.pdf	2	cl-27	cl-27	not	C.2#12
table_ja3.pdf	2	cl-28	cl-27	not	
table_ja3.pdf	2	cl-29	cl-27	blank	
table_ja3.pdf	2	cl-30	cl-27	blank	
table_ja3.pdf	2	cl-01	cl-28	not	
table_ja3.pdf	2	cl-02	cl-28	blank	
table_ja3.pdf	2	cl-03	cl-28	blank	
table_ja3.pdf	2	cl-04	cl-28	blank	
table_ja3.pdf	2	cl-05	cl-28	blank	
table_ja3.pdf	2	cl-06	cl-28	blank	
table_ja3.pdf	2	cl-07	cl-28	blank	
table_ja3.pdf	2	cl-08	cl-28	blank	
table_ja3.pdf	2	cl-09	cl-28	blank	
table_ja3.pdf	2	cl-10	cl-28	blank	
table_ja3.pdf	2	cl-11	cl-28	blank	
table_ja3.pdf	2	cl-12	cl-28	not	
table_ja3.pdf	2	cl-13	cl-28	blank	
table_ja3.pdf	2	cl-14	cl-28	blank	
table_ja3.pdf	2	cl-15	cl-28	blank	
table_ja3.pdf	2	cl-16	cl-28	blank	
table_ja3.pdf	2	cl-19	cl-28	blank	
table_ja3.pdf	2	cl-20	cl-28	blank	
table_ja3.pdf	2	cl-21	cl-28	blank	
table_ja3.pdf	2	cl-22	cl-28	blank	
table_ja3.pdf	2	cl-23	cl-28	blank	
table_ja3.pdf	2	cl-24	cl-28	blank	
table_ja3.pdf	2	cl-25	cl-28	blank	
table_ja3.pdf	2	cl-26	cl-28	blank	
table_ja3.pdf	2	cl-27	cl-28	blank	
table_ja3.pdf	2	cl-28	cl-28	×	
table_ja3.pdf	2	cl-29	cl-28	blank	
table_ja3.pdf	2	cl-30	cl-28	blank	
table_ja3.pdf	2	cl-01	cl-29	×	
table_ja3.pdf	2	cl-02	cl-29	not	
table_ja3.pdf	2	cl-03	cl-29	not	
table_ja3.pdf	2	cl-04	cl-29	not	
table_ja3.pdf	2	cl-05	cl-29	not	
table_ja3.pdf	2	cl-06	cl-29	not	
table_ja3.pdf	2	cl-07	cl-29	not	
table_ja3.pdf	2	cl-08	cl-29	not	
table_ja3.pdf	2	cl-09	cl-29	not	
table_ja3.pdf	2	cl-10	cl-29	not	
table_ja3.pdf	2	cl-11	cl-29	not	
table_ja3.pdf	2	cl-12	cl-29	×	
table_ja3.pdf	2	cl-13	cl-29	not	
table_ja3.pdf	2	cl-14	cl-29	not	
table_ja3.pdf	2	cl-15	cl-29	not	
table_ja3.pdf	2	cl-16	cl-29	not	
table_ja3.pdf	2	cl-19	cl-29	not	
table_ja3.pdf	2	cl-20	cl-29	not	
table_ja3.pdf	2	cl-21	cl-29	not	
table_ja3.pdf	2	cl-22	cl-29	×	
table_ja3.pdf	2	cl-23	cl-29	×	
table_ja3.pdf	2	cl-24	cl-29	not	
table_ja3.pdf	2	cl-25	cl-29	not	
table_ja3.pdf	2	cl-26	cl-29	not	
table_ja3.pdf	2	cl-27	cl-29	not	
table_ja3.pdf	2	cl-28	cl-29	×	
table_ja3.pdf	2	cl-29	cl-29	×	
table_ja3.pdf	2	cl-30	cl-29	not	
table_ja3.pdf	2	cl-01	cl-30	not	
table_ja3.pdf	2	cl-02	cl-30	blank	
table_ja3.pdf	2	cl-03	cl-30	blank	
table_ja3.pdf	2	cl-04	cl-30	blank	
table_ja3.pdf	2	cl-05	cl-30	blank	
table_ja3.pdf	2	cl-06	cl-30	blank	
table_ja3.pdf	2	cl-07	cl-30	blank	
table_ja3.pdf	2	cl-08	cl-30	blank	
table_ja3.pdf	2	cl-09	cl-30	blank	
table_ja3.pdf	2	cl-10	cl-30	blank	
table_ja3.pdf	2	cl-11	cl-30	blank	
table_ja3.pdf	2	cl-12	cl-30	not	
table_ja3.pdf	2	cl-13	cl-30	blank	
table_ja3.pdf	2	cl-14	cl-30	blank	
table_ja3.pdf	2	cl-15	cl-30	blank	
table_ja3.pdf	2	cl-16	cl-30	blank	
table_ja3.pdf	2	cl-19	cl-30	blank	
table_ja3.pdf	2	cl-20	cl-30	blank	
table_ja3.pdf	2	cl-21	cl-30	blank	
table_ja3.pdf	2	cl-22	cl-30	blank	
table_ja3.pdf	2	cl-23	cl-30	blank	
table_ja3.pdf	2	cl-24	cl-30	blank	
table_ja3.pdf	2	cl-25	cl-30	blank	
table_ja3.pdf	2	cl-26	cl-30	blank	
table_ja3.pdf	2	cl-27	cl-30	blank	
table_ja3.pdf	2	cl-28	cl-30	not	
table_ja3.pdf	2	cl-29	cl-30	blank	
table_ja3.pdf	2	cl-30	cl-30	blank	C.2#13
